review_id,pre
s-Mn9-aigwz5OnQcsjiLXQ,4
I-kfbsExuDX7h_H9u16Lvw,5
22Qx9TC2rHAvQXZ-sJATxQ,5
wVROPwQTJVCGUrp_6vwSig,5
jRXsPvobyRATfvZd3xVYoA,5
zaosO_G0xy6HKDZC5lqe9w,5
KRj9eUFviE6SlBuU1wsg4g,5
Zc3odEcrXKnoGtKn7aHSSg,5
T_1k4AlKnMlON839r8047g,1
ybMkSUp7kDe_oKBxpBZzpQ,1
EQmFx8sctbKwC7D2GAN2ow,4
kjh8Bv_rw6VQ8NP3xJxS_Q,4
pQokBvW96UvaycQr5G_hRA,5
t_4q70KgzTaNx6g3S-p5Tw,4
K1XPRIM7X8g-udp_eJb_Sg,4
Px83Fqc7PwpwfxDrxeGCpA,3
tpTmpfUBr0kzIZxK_Gjn6Q,1
lLCI_ebwPrEr-0uYRpWi2Q,3
XfV86iQE4v8l1O1-S-Xqpw,5
YmJSdNXJv-BHoQWLmC2_-w,5
uTfajmYVrlDWA0YVBjDEvg,5
xTv4GXBRk8a_iOAFV9A8aw,5
KNfNnwgwbOXCD4Qw0zEkDg,5
y7VYfD7V6HDsh7LI7GD0Xg,4
O7ateFKJ3wGk62ViGt7QuA,4
yke8PMVXTn9sCxM6Bil3Wg,5
rekjzZflZLCPCTSd_wOJcg,4
g0Do3eXABVsPci2BTD6Ajg,5
VuScu0fvyFu0Iq-y_K_6rg,2
9n356XEUuEX4lC81_dakFw,4
WniTBunfiDL1Pi1zIKfq4A,5
Y5Pv1hwfp7l1UXF27wfJtQ,5
ASMKVvL12DxTSCkOa6TQ9Q,5
sUd-zbcz8DYqMLbW7knShA,3
s3brN-hwfZaU9wXdTWoUUg,5
GQbYOuWNrBr6oP9bGnSRnQ,1
wTlbMtO9NbePqhbgsx-gwg,5
WTSbcg-oVD17CNOOOk6uzg,5
9fAZ_1qVcv7-M1hYDa62cg,1
zw0XUVp_XJX9rpS-xU-gVA,5
kithyI3GoITVmWfKvmuUcA,5
1AiQJfRnTPNNfooWHS7cpA,1
QwhvEymLFBnstBvtmW6T9g,5
UL1H4iDAIvdE9Bsx68oe5w,3
of7A4GaN05CpFNUO37Wn2w,3
nKXhq0py8n4lv3NHR2sDTQ,3
jYjA9WTzpRnJ21bCMpsGoQ,1
ef6MrYv8nOQ--A878y6f2A,4
hJQNrO0-FGt5FbFqv4VsEw,1
i6eqHokMm6ymYZ8tyRnJQw,1
FtjU-oqpbeJJ7RrBz7h7Hw,5
jjqZJqrsGI3ikTe2LbRgIw,5
jMOD9W650suuDR2QtmerZA,5
pYc7qDqPi_v-k989dWT-6A,3
czjRnLeiIQv6lSXsCsXqHw,1
oHgIHQJ-okfzCH7AIVrHIA,5
fWYL26dOpUdKlib5OR2fGg,5
Q7_BiB_B7H2bspLEyzI2Kg,3
GCoxzRuKnWiZ8NxCQ1mgQQ,3
e92Z--7OTTlj2Xu6IX23BQ,4
y1tNQS-Ep7l8He08Rsh_Zw,5
dU4tVWkzkC0W4smjbvw4Pg,4
M1Pyw9_OLQSKto4_NswJtg,2
GFakp59IOP11C1Te-8zEDg,5
QeRfhIktYRDVMHAZnOPE5A,5
wtvkU2IKoSa3f8MyOFhByQ,3
Nh39jEfXSM406SwTLhX4WA,4
ITeYzAF7Oi0wvaCxJOFVsA,2
eQVCN3GLEtRg3cLvh0kR4g,1
48KamzDqPuII7Ruq_fTNjA,2
bYI68OP5QXVL665j02yoxA,2
vC1EQgWzooMPG2j785cDxg,4
NKw1cwNBlKozhAntefZDjA,4
mPZtjIrq7V_81taEHVdfSQ,4
3JYTAojKrhH2rCGMOQ4cVA,1
mlESo-zLLFJ39c1jJrQ4Rg,3
pcc-bu_lCCbhClvysZn1pw,5
xgqVeJryGMZPFyIxKjWpvg,4
NTasRlJX_0rRXhLtMzUZXA,5
Mn8zk5fbk2x2VYfNLg52nw,5
hq4wmbWf-yIKqYjRAQ8N6g,5
4xez15w-C-ll2r5Ljm6TFQ,3
XClwPMQiItk9iR9DZmrkIw,4
gHjohh4XPvErNf4LHluCyA,5
wEArimA4MjQ2F_UwVkpNiQ,4
fkzo4hl2t23EsmTwwV9Xsg,5
FciqSglv6L1RA3rPn7-kMg,4
r64HyLhV01Fb047WcrbJkA,5
fT4unWqj35lmm_MdM-THFQ,1
yNupwXU6IFh3cI1j23lSzA,5
GWblBQ-olRk9Nb95RNnsfg,2
kXOeal40NhXDjrxCSnCe2w,1
zvAPoAstv8JXccdSP453eQ,5
cd4PGzTVORpw_I3s99hxMw,4
3sQ9wwP4N-82r9x4a8WMyg,5
2u0UL_xfK4TK0Engz2t9lw,5
LcHhiKd2lx2cndlTVYQl9Q,5
KfniAqhVAVB644S6EEh1nQ,4
2R99ALkUB9NsjE87VU6Khg,4
c3lEJ6hC87Zb5nmZBf0YaQ,5
HSgbOny8WMJKgbcMwhDbCw,5
u-DlX3yaH59E86FZrC2Ihw,3
Wc7--JwKGykUuQt4MLkQ3w,5
jUUkCFMkK8rrtRjIBChsHw,5
HBhCuTSuHHo5ZqCi9REwcw,5
bfZG10t1pdxC_zZNJjwV0A,2
R9SZqjdm8yiZyVtISRzbng,1
9i8WPCGGQqEOhaF2ski5TA,1
JSmKmucILB1tWT8bwMMtaA,4
7p9rVSGhzVG73TMZXaazqw,4
V6ypUNzBFFIquHBz_R5EpA,3
EhWELyGR7KR3AOKxyuLZHA,1
2WbHeRcoBHhZdITWr9wv5A,5
D0a16uMOlSzkhonVKrzb6A,2
-EVhdaoxoI8oq5jS3A9K8A,5
yoPjTlxOHP4y6LIy1xyZsw,1
B3GCosBxDDrxxXoo7ARpjA,1
B0rc90GIrzwCbRnVRfNI1A,4
Nzg_DC5-AA4zGMGBFa1Ayg,5
c4q2B3diV53TXOeGzgP2zw,4
fyNcEO9qWy9ttCTZnkyGfQ,5
fzeQs8_9rVX1W7j8Qyo-1A,2
QD0NgNlSac5k6x_rMslaaw,4
qywWB5RyPMCQ8vq55wCB3w,5
ftwASz2uJlma5AhfEkeBIQ,1
GfICwrdUGxTt5mhMGJiO8w,1
Zx-VW4ShQbAyTArRaonksA,5
swlLisk0kL_M0Q8EcbHnAg,4
hfMJ781sQ8NqrqwgMlV2ew,4
xARhsJLNX0EvKr3nqAwszQ,4
iBty4O9ji52s_V3MoI5JKg,4
-EmgGJKydZ69NZnFNUcNYg,5
0wd1HFMU1pWEvB4dpLuZHg,2
Z3DpJYU-g1nYrMQVnlToSw,1
_FNuBZqqrjjrKTbb-KQ_VA,4
xK3dAvPaYRHcx6H7ISb34Q,1
jc3QPsf5uy53-zUoEdYwbw,4
lab_YR12t1w0SCHL93hM1w,5
ysgwp7Lw8Ri42ejXVoaRDQ,2
hhw0mSV7Q0s4Cx7fI5uyVQ,5
9-eYik-nLRJvRGgsdnU9sg,1
jt9o-yoZ3PLsK4FWNtxTNA,4
tdzKY-KJC85MGGQphk7kqw,3
Qoux85K_miwh7II-U9fFDQ,2
FDoEdLu9zNRrwKhtC7z5lw,3
PeC9OuThb_GQD-ASirB1Rw,4
TAgQQu0y_FPJOEbXQwb3Jg,1
FT5bYzH1Cg7rXBj1WbVVQg,5
AYe2uUbxMgIUXqiVW0fRpA,5
4RU0Yu8wJi-rCHoetB5YrQ,5
ssOgbCVLwNqjUfIEE5-8ig,4
di0KFPDHEHsrwlw7ezSrew,4
kQWRI4A6KH8WLIqktW-e4Q,5
vTqntesEoEegI02-5cIXyA,2
pgniDC4Sv5_XaCbbWuy2eA,5
Wo_Ow6UzW_7qnOIFAjMqoA,4
wkPXGBv1WOlpOmK8J2SI4w,3
ZePihFMQlQ8PKiFof9kx0Q,5
2IJnJjUwhDsbvm7vOnSQkg,2
2Wzr2LI4VWdh-BGJjw7u6g,4
h2DbSqvqqP06ofVh8tm25w,5
13yOumKcDcXyYbFmrThs0A,2
JvXJ9s6CH4gqqzfpXQMQAg,3
-1TFxkJo1q4cv0CFk50xqQ,1
b-Ju0QiKrmhpr3csY_ebfQ,5
PSBrxLd0HnjUCrNEThIGCA,2
5JGeE99c4jRrBc2717GsPQ,5
lGAnmb8JDRVKqukLupTw-Q,3
2tj80kpKfvELwxbzoupY3Q,5
zeILD3BXAYB0yxcqBlTqWA,4
zBzLlYzdOHrM5tCMx0CtdQ,5
Z22d7AgEaYtaGntuboBz3A,3
yX7WjM37--3hNKKJ9qe0Cg,5
TssTou37Y7iqjBC2r7_QeA,4
z1BvYoPPH7ZhGN-qRn3zMA,2
0a2sp4MY7uZWCQhslbr1zw,1
ymsgpTm83mKZVPlEYWXsHw,5
iMQiWmr8G4EXG61HL3rtcA,4
L7JZqWYqQdyJqxjGJtSPiw,4
nhFjv0uraUYAVDmTihS7lA,5
a5yls3goEbmXGzznuvh6Lg,3
yR1t0tbIC0yAMaCI7ezy6w,5
sxH3OBQiQq7skYT3MR2Lvg,5
eEMMQQLveXYDwSrp6KrrjA,2
25_iaD2WA8x3EwtBVOc6Mw,5
qSWcb5fGMti_9rt_yaol6w,2
mZfKeFbsbc95pvw4k3ENDg,5
fZHsPAEuEOJxPYGHEEodtQ,1
B03T-GmR-iUdOxQ9mK443Q,5
N_W-LxsbOtqeToAgdsgWmQ,5
m7nD_R5-s5QTiMBy-zaL2A,5
e3X1jaHP11pYP26g3h-lKA,5
bA_AAuSOG-GVWKtEODzZWA,5
IBkI7lWmScp1Y4nk5JLRxA,5
22ncWetpb1gSt7ouOdd11g,5
lJjm-JvRpFQW89ls4pYYGw,5
BS3znaYTIEb0V5bXjE1pLA,3
GuWlWE94OLqljvR5VOU6uQ,5
afLa5aiNP0axnNePvyWouQ,5
qYACbwPLloWSglJbbba1Ig,4
PATH4n_yCKIQ8RFpEbqSqQ,5
XjUgAOhF8x038SPKJKHqAQ,5
_RjXwCr9-Uo0hLV-0uNJlg,1
IKDdlRip4DQauje3QbDl8w,1
8dAc6xJ2jhaxQKor9X_7DQ,4
LAOIU35x0on2yEXAdXB8Ig,5
zHGoY2bQ9CJGmokEiPeVNw,1
lNUNdGgC7v6doGsPXxxQ-g,2
vYrXclhtrRf4RDe8pIzLZQ,4
pbSIGmQC75EZ5InyEQoPoA,5
aUOhy2NaxgkU1Ws3gYxirA,5
5GOH6BkwyJItlwefkMDobw,4
ng2UA1grZ09W5DyaS-yVrA,2
nSmxVTzE8TF3xGnFubf5DA,3
xhaHy0SOaIJsiIq3tIok9w,5
TbEtTX8kCQ6nrMXuc8Gfdw,1
eCJwwf83rH_xJo0Jr7oleQ,1
EIVLlv8VrGsyvTcngUgGsw,5
6vTQCRt0U6GqEFkMv2aVkg,5
4Sw2mcLgGptZcACTzgroYA,1
__jLNPzYxxBOtQA7oWbWNg,1
bArG3Zbu-AgBsd6tWwfCEQ,4
wwEhNVrdpL0erxfTKpDI7g,1
Ru-kjKxXzxiuHJyVmJaFKQ,1
9PNcRArXcfPoGz3Vhp_d3g,2
Cu-rK1hdEbdKtDEj0TXc2w,1
ACz0FkRImZadmlQ1p8MHUw,5
UB2-AutzFjAnVlwMIP516g,1
rLorxlchbGCfntK9D87hSQ,4
foOvhaeK_ynKznaOw9I6SA,4
gyDIBkKVVT7JV9enKAVD3A,4
2m0fOC8sW4OtAWKeY0-9eQ,3
ugGC5VkS2dpkFNgwqJbFQA,5
M4rtUxRVR66koAzDcWCErA,5
wxAFBFPrP5yWCTGBheWmFw,3
GgUzWyoZp_KEn7GS5UCtXg,5
8TnwFglHR4wN8IbXYInh6g,5
RsS5qvV2YidoKiD0949nGg,5
nc3uX2ZpBUWltJmw8Hp58Q,3
gyCbnV7K1-zWau1rXPhXTg,5
B3mWea1YjdWuJww65HAj3Q,4
yhHjpApKBPZywH4-LbPqqw,5
MiYRUTXhyrLO9JF-NqLYmw,5
MjMJjBBlXxYtzIHfsBMX5Q,1
BeeBfUxvzD4qNX4HxrgA5g,2
Dnp4QNqvw9UxWDFfEM-IWw,5
EDGXbGebfdk0Hrw5dltuyQ,1
gYBnAkkTXdDquPv-AlRTOw,5
ZHxJsp64JnUczE2DlmHbcg,1
KJcC9I0e4ufU71Ke6bFbNQ,4
EdCw9iDYgPD12U_dpQ36Gw,5
fgZQFcBG3Y5u-015ePJUrg,5
4SrYbf39AmMZxA_uYMjKyQ,5
QlkpuXnTO03ZWbBEZTpqZg,4
0D8FriTkjGAejWabDdV2SQ,5
ZucOxrLkFL6W7T8LXISG_g,4
U9RRdnMyIMM6FVVwTeEEWA,1
FH87s9p2QPs1MgjD7GH8CQ,4
HBsLZB34TOFjAXUyMVs45g,1
6B8Eueg1iUgYmlQtO0xH3Q,5
KiKChQV4kvN_FfAdfpZBZA,1
zndAP5FjiKRclRsX9IkdvA,2
e69p3i5BDO2JJ0HTP0lY3g,5
mYJrXFLomme4cgd8ChZmUw,1
VpGhf7pZ39aT6th05hmdUg,4
LqNp3u0XSJX0oOdUdUU9wA,3
QOkfWiOaY6xkIKOLjm3umw,1
hHP0blFW-0T47ekigpJdAQ,4
CJ_013gmdOWu7VkEqJuPfg,1
oxzuQKTWkqNt1LiM7WKPGg,1
YfC7iMeyhokG4LeHOM-eAw,2
QnR4h0H_Fj5xmtCKT-_y5g,2
FRVeXYM0NA_DP2xDwttkOQ,1
5o4YdLPR-90LV3B1-eeuKw,5
heRJaUHljvbu___GN7dUEw,5
PerfAsQ-HgS2UCV07t30rQ,5
qgAOqxyFrqw0FgMUTshFug,1
ufuAEBW__aCpYl2iXSTmfQ,3
SPT_KaPMrddUjeZQHIgdKg,1
z2yoaE0IL5HW5Sm0VJJz0Q,5
LCphVkyne4yLBKrcdJSLeA,5
xMUaDiFfWloOwcmgJf9xuw,5
7aAXe8BOGvkWB0qIKTccaw,4
EAwckZaitwVipHZBv9F9uQ,5
1EgLAAx6KBIs5sjcI7URrw,5
co1-Mw4SccUfPABxKKtbXQ,5
jIH8kkTOZAu_cA2ppg-mcw,5
6GK8YJ2zk2A3n9VGupAAnQ,5
_TNChH_GZB5cJnvjcREv5w,4
MMTK1PVRQ1oun_eFwkrIng,5
YLeCEv9lejSd_lXe5YHVwQ,3
aFRHYZ1A7FHytYaZpSn5Zw,4
WsRoKiuDndRmX6KOVpiuVA,5
TcUD9x1l4hhHEDc9CYjXmg,3
g40in8yee3yZQPbJZS6lBQ,5
btHYtXMep8EcQpM4H6XyQA,5
XiF6sOwV0TZJ_xaOSF9ooA,3
uYTXDjHYQwY4CBdlWJhqzg,5
BXvtwT7OO_xz3wonRCc5bw,1
qJL9rYiY0vR8QpjUePI3dA,1
9RQ8EiE3CTPmTalWkbMcEg,4
4TXGuRYem8XrIwTCXQVd-w,4
u7TYSBMFQe7kRHqpvu2FEA,4
t3kaA3Pd9A9m5h0r83lUTQ,5
Mwku76JV2axusF0RruwljA,5
_9qH3vPGE7LQzYO_ivH2Qg,4
jFFCsr_hZ0JsWGManir4fg,4
JwR8IHdpPqkH9s_WWmHCuA,1
hZCjLbSQvbfRh3nSj1LKjg,5
dw6cSoUPTfUKETrx7OC2NQ,5
NXHfT7x97V3gLglAgdC_PA,5
C8uLIHvuoTmiOI4JJNGTuw,5
WSvHlCxmhQW1k2SSWR342A,2
BQ-glSoslz6HF-5wZHDfbQ,4
sKsgSCPvzA5OrV53d0dMjw,5
8vWziCUQGG8xvTCVu2Bbcg,3
dLe70DKIdxtxu-EWLJTfmQ,5
bKIUZlJdEOAd52q0IvYAkQ,4
AHUukIO3abYJrNDYR9jx7w,5
HFFQRCONg1o5ro3u0fRdAw,1
m5suF8esEwZ9QhfOJC8vDQ,1
MqsuxFBsY5SjHPgjxNVo1g,5
J7ixoSBdWrsiTRgkhYy6XQ,5
-wmN3ji3AKrmFkduB37vOw,4
4ZuZ6XIZZ7Z9AAFM907Ukw,2
lzGDQVpYt5KH9_Wwt2GEkw,4
fkfrFc4Wt-Gs5GNAf1trKQ,4
xLTfWPcL9bfsNkT6wskDLg,4
g9gNmDXYDrZQCYkdqKNs7A,5
fNz22I3Ow4rC66Rg8cKPTA,5
ZY66eFCIqVaP3LdtU_1nww,5
_p5nAQvOgKdYyK_U-rdRrQ,4
6NuTWKKKCFQmj1JoyRozHg,5
Gi7OZbqul9rs9-XkUyyyyw,5
1jFtVYf13uXq3efq8nSdYA,3
rPJNvnlAQ-0t4KVRydoZYA,1
_6jUtLu8pCwumFQ-FhuExw,3
lzRzbK7cGGbrhsPEnLoW9g,5
3JlROaYJpQTiqgUhg9mlCA,3
Wm73YTqxH521lmFI25t1Lw,5
UQDzlDxoJyt04RAw179Vaw,5
cKoryE_LYY8wY4RLcK-NwA,5
gBk-P9STynS3S0VSV5w1pQ,5
4FhHRYRGp4dO0XkEOS8cRQ,1
by0pobpfEAaqj9-9vitmwg,1
vN74YRegcLM-hUQhVAnawg,2
5OMlIGQLA_iY0cBeXC6VgA,1
B_ssUYxJxggYTPYWVKkG9w,5
PiGrn_oQmiP-_sVe1qi6wA,5
uFLXRhhAk917n_Etf1N1HQ,4
AUIADBcWIPxtYDqBcEBnFw,5
me3qJqlYxD59X4nSxehF6A,4
sTkGAPUFfeddcb5iJmcaMw,4
UVAxESVTvpGHQF6i-75lLw,5
PTR2ZETaqElJUcbnlDPcyA,4
thAvkrtPC8-ZUW91tNP8_Q,5
2VFboYZXzcrItFf0Su3vjA,2
WBA7HdsEerAbQKKBFST74Q,4
mARxqH_woRY1jF-TsD2_pA,5
Os3EU-4xrNQ1RRUQhJ7ouw,1
9NmrTvl9rDCL-w7MY7Ht2g,5
wPZuD4vvtOM3SybnxD_zIw,5
kRi-2oyTuK8TgtMOWu4B3g,1
oNnLVdGqPiKjcZPp1yRn7A,5
1JihmIh3V8qvQoSjRd7yKw,5
kW1SFac9vDm1QLghKbn00A,5
77QTKivdoinoqsmkGr5OCQ,5
dNwX_ERGjyzCpo7ctK-d1Q,1
l85H7DQbXUs6ZDGyY15I4w,3
7ml-zyL77ZNbFXA7bI9X_Q,5
HldGNBkjk5V0140oNXwWoQ,5
76kAMx0Ro50TEUzv4OA_ug,5
a6AnNKc7sWcdpXHcpTpgjQ,5
VStx1CA8z291CrMBP3n7pQ,4
ALfkUTRscYb6xAGZ48AUcA,2
9PK3wtOo-cMR6kEyd_r5xg,5
t06IZF42g7X_oQwHlNQX_w,5
th5kQRNIPppxo-na1ajuGA,2
iOtJ-e0FsS4U53SwpzKZqA,5
rtHBqH3u1BDur2lWdwF8pw,4
cat1CbTithA__KDtR5jmxQ,5
uX60upgp6lEQtCvEDXZYqg,5
_i7wPe0fYefCCjMnUURStg,3
sswLd6U20kNZgQfYajMOXQ,5
_wzC3rNQujK4fOSw2nFgzg,1
xrI-yQzM_ot2c4yqprIgUw,4
L0fd8FuDowX2qQrUjimDLA,4
hpEg3LNEGAr7d3HWXUgTDA,1
QQcUUoXHCgLrtrJz8EKk_Q,5
GAhdl9F7Xiy45jBGjRsuSw,4
JeOTiAXPxw6d8h53AZ_l8Q,4
Lrtqb0-q6cs_u2EyjedXGA,2
IR4x0aOnmv_SiP8KYFwsYg,5
ymCYie8bghEcQz-JmQ1B7Q,4
h8YrntfpRSkMXhJZ4p-GlA,5
n0vunR4H7LivK6Cq2OgC8w,5
p2PCCOsmBvlWUm4-z9bg0w,3
zLXONQDA_hiEvL2PkzRi9w,2
2s0FolD9bhP6e4DYk0uzTQ,5
cF83Zghm3wRjk5-iB8AbOA,4
4CIKiCUkLwOlt0mtCw2GKg,1
WJFNEft6XQXxT9Bt7SggYQ,1
MCHdwf5oVa33OTahTaGEeg,4
T0_CDKIZpVMor3CloAs8DA,4
iEN7nWBgaUoSmmfa9MQiJg,5
s_DAHfx0aT6Lq3YbKZmV6A,4
6yuZVdjRF3rVhAHBCsKthg,5
GBviQEfQeWdQLz3hA4xgEg,3
sEhcg9ml-QngKUIr5I0UDQ,4
u9YZJELUGnVOZGah18-Tew,5
6qDVxEY9NUgolNOpFhC7YQ,1
3zZf9Zcw7QVwVm0dYdlXCA,5
oVv4qLS44zXovRfPomrkLQ,5
iX0Ch-X54gDvaUnJzR8Gog,4
v5CHFtC-XmBSnf_saDQyuw,5
r5A9_ijIk8wipwjP-4BWfA,5
ucKUuCYa-F7M7j4haz4akw,2
XWLmmoYlD5ymc6ykSmN5OA,5
3EVJc0zxmbUQsolbpNL9qQ,5
qWlar7g-MFZwRpxHtrsu6w,3
aDxmv2hdt3mOxhK0Y5PkFA,5
ax2R14Fa2s1kO0PnhUogdg,3
L25jsRPkcmvHl47ckacMwA,5
Y0DdiTGkZ3JLxdSTl4uWqQ,2
FeyInRMIHm2gPHjxm-e86A,5
coEmXlqHwPjBYA2NHVoXwg,4
oiz4OfizjrxhTFRvdDfVxw,5
rO-gzq5M1cOfNI1tSOtzew,5
6qY4xU6IWlYYLbqV7J2Mdw,5
CS3YCHEj_l0CzgFteaUDxw,5
P1UBzkrNQl52SxWSfbWr1Q,5
QsXp9qDTJFW2CeFTZZmGFw,5
PbpQztIQ19BnY3Iw9lx9Zg,5
aFA-4Y4lTF_d6aa8rrRVLg,1
4B9Vyw27jVCPdIwAws1WnA,4
nyvwYm9iL2ojqtgTjUamxg,5
sOmiAkYrlCzX6o1h8O-hkw,5
AWbMjY3SbTf0o7s45hRnVw,5
TcZC2bkQaO1ZfuN_CZfDXQ,4
6yhYcJMQNElvB5zY7Ltbfw,4
7tO6u5PmiAo9YIvqql-Qtw,2
X8L9yrrswsRwero9bYubTw,1
arYt0jowssx1dWWEU2Ky8A,2
QKBzMzCNdAeNT2TAmSKgFQ,5
1UVgKK6EXf_RDTidQstatw,5
tkX47nB6o30nHR1SLNqLSQ,1
DHranLikxThLQ91VFura4A,5
rsb4N9X9RkK61RwIiPS1Gw,5
euE0qs7I0MB_XAmyb8HZiw,2
HqO2nQofB9fh8-GYJL27uA,1
wG8Avte6z0lfUgY7Wd0JyA,5
wTUCJ0UYbP_8UyL0nm-bMQ,1
0Gqh5ekQ2hEf-na_0OHM7g,5
Ek1bFPxP_FdFFzWNmE_y1A,5
0aHfpbaihx69-yPDabmguA,4
CXCUQ6FUrF2QxxgzCBu2-w,4
fEloiE6-gyiuVm9_BW-eig,4
ncHz7tPRE_TIaJZalvILzw,5
qNfVQsXciu25x1594yHUxQ,5
ikDNV1IvHFSVT5YLDDCE3g,1
vEw2InYFSEcdAN72JxzT0g,5
y88tRVUiACKU6TavH-O3EA,5
BkmUwSOzrpGu7LrIErJITQ,4
fJ_AWjLQfIss674Fzbl73g,4
N1xJ4S1P_oAUQ7M7Eatdpg,5
33NTpfovt0vqAtidkHyI-A,1
wyWANBMH24xrI3yN02iAdw,1
I-y-AduWu-q8WFyfufxTJQ,5
_K9YM4p0g_1iYf_bS0sSFA,2
LKSNRU_L4TrZfh8nBBJ4Pw,5
NbJbyq4amgei1RlKj2kwfA,5
hMG9Dv839P6gvD3xqruoQw,5
tpk7P2YcLMdSJAnzyMZ8Jg,3
5ygTplBhVhHhXY390toRIQ,4
jfuNY_8lKb0kzvfGo2P4EQ,5
Tpur__l_HS0SoRnNlP7UUQ,3
2wzEllEZj8E9aGN_sDl7wg,4
JWzK6vTySMu2D50G8mQXIg,4
IPAJBCDOTQCJd-RNnGshpw,5
F3poyisMWOAnkPR5Si4iOg,5
r9ZkNxEZtFL-LjuEWSpNPA,3
olxGE_zeEuETddiDcZ-f0g,5
76wQxJd7GUp1Eo49-b3SLg,5
j3HJdkV4HwYl1CjCZGruTA,1
yS6q_do2qKOub3FDuETtTw,3
aKABHkdOf7J2HincG6LtMw,5
kycnZJyOe185C9YAeu7Gfg,1
lLKtZSCbGYqqLyqriBOVZg,5
yxFvD6zKwn_ZP31AGHa67Q,5
M0PzUp94jut5OazQlRJOPg,5
hKzYJ23ftEmnPm-FL2pJMw,4
s4Gs7hpC-vvJ-i2b3GwXug,1
JHcBxPUKoBb5DDL6QMBqbg,5
1xW9tnRc2b0q1ZvP_f2UvA,5
cCZoqrCjB2sfczTIPxtTFA,2
K5BpAaF06f4JDUxZ0pzEdw,1
Ql5UUX8428_UE2IiYr_-3w,4
4wl1Khn2VcUVtCvkBMOkRg,4
9aQ8PD7_-jBw3Vlv1QhHsA,5
9mY7_KyP7OaeH532vO5WsQ,1
I4x6LB-0Bjn4Ckx-6VdE2w,5
zhuwpCTpIy9JKGEUJFulnQ,1
AzczuuupLX1CiVYiI_NnJQ,5
1hpWV5hxnYiumuziRYBuJA,1
wCEe4PRDNY2v8CFIrFtsWQ,4
y0sa4MDobMYKrxUu7OmCDg,4
ctzmhb23oSjyR7A6eYdQBg,1
Cl36J2W86LIKSTZm3pwJKw,5
f06NIYuHCWNsqWsNCACklw,4
mRFclvoYd79ATZKjFPmDkg,1
KjOYnEpjalVsV2GtIV9PrQ,5
6OTaWmCEcCCWrfKcLvmQ-g,4
jrTmH3v57e-GlXBFWOSorg,5
DbiaGCxAxqE5Ycsw4gRwsg,5
jJt4_O8vHCXyfz7gYcWEig,2
L5iGuC72WHWZ-6Ek-UZ0aQ,5
6GiXGAjhgj3uRE7OdGx_cw,5
MPbk2mIg9S9z7476tR2jCw,5
Lyh_GHr69oBfTGw7hEFhDA,2
LLcwYbC08zI3fqRfoC_3Hw,4
Qcp-pO9EFKRBfcKmgV43bQ,4
pN768hyVsX6GmiONWWLOYw,5
C9t6AO8dB7bnk1Ku0eFXZw,3
E-osUu9-hzzsvZ3Gm0dt1g,5
IcdHYxEr43e4vlDmubQFyw,5
LUzEIlmrR_hVXjEEoGYugQ,5
1lYR_8vxgZJUmgjh_C49vA,3
yehNJMGYttOL1ExepRdTdw,4
reS_9OSHjYPEO6DIvcJEhg,5
zxScpfNM1or9J4T45iWOtA,4
uYPskjp9IhaOSh2uSfchOQ,4
8itXTSsh1nVlnA2nkiiaTg,5
Iq2GMJNHL7HfaZFq4wDDww,5
W63Si8UnW-8GvKtjF3p8uw,5
-lt8bfJOGiB_t2a3iRrhOQ,5
Mg2W1k52IEDuCIQCGQmE8w,5
39SaGH89ZkaPAkvPTBaoTA,4
Lz4iWJ-PeCGr51DACBX0WA,3
0_OEv6EbaTgUJvfjy4ZVsw,1
EZA9-Xz9xfzwjkOeAOKoqg,5
Imls3AdzT1KbHg5mPoy-WA,1
0Ew_VCAL15eVmuUFHi1vJA,4
uXnyKAFvUl4Ylwsj6u4NBw,4
0e7GBOd80GBKuMeZKkgpew,5
tvpTGRdv0wT-wEe0VIsCPw,4
6NySmbOr0Uc2r-NWYJJFyw,5
C6i-bw_gB1-eVbWmgIj3jw,2
upIj6fry6Slj4Tnf2ZITlA,4
pZq8_HK86c5A_RbyaohUVw,1
l2i2Yyi8vHjgyIJ2XHRM8w,5
qqLMI6NqxLG0jKdFauXw7g,5
FLqAV0KVPKnFcs8I2Xg8sw,4
s_lFqiLKYDXv7kjvHo11lg,4
s-Kh248X09Og25nCOgk1Ig,4
eSlxT00BfzqwbYtNsU1NUA,5
waahHrNkYrljXIvwhBCAgQ,5
7wtqGPJd5TMEJxEmxNxmzg,4
7q-fA0ZNcm78TV4nTxfJgg,3
DWYljo83lAGAojS91z7Pdw,4
qwyLRvUNY784OBI7pS_l3g,5
up9LWaKCygnlunh5NWC3Nw,4
kgyIblFRpT1Z1AM8WiM7cg,1
Dse9XWSQiCDlzMP3sPivYw,5
8RI7Xt5dJ6g6a2nf5Zu79A,5
TKVjijMk3dZLZPCOyZbF6Q,2
v4ClGZK0z15fmQH95zpvXQ,4
F6Zkk5QiT5-y7UxNUvJVvQ,2
pXj-mIZxGzJnazaBXDDmPw,2
VTsWYeEhiGyZ3Elx2yV_lA,5
DYXXf6WA-lppG_CptogCQg,4
xJQKRbZZnVJHCaj4ozmMcA,5
Fh8Cbz3n9abvY_L5iMM4cg,4
KFyQtrmHCN6QNdk-HSrJZw,5
Y73mQJvD51zGi4jp5FxbLA,1
MB7GVEOoDxTH69rtWqiC9A,1
